LoanID,Age,Gender,Married,Dependents,Education,SelfEmployed,EmploymentType,CreditHistory,PropertyArea,LoanPurpose,LoanTermMonths,ApplicantIncome,CoapplicantIncome,LoanAmount,LoanStatus
LOAN02231,53,Female,Yes,0,Graduate,No,Government,Poor,Semiurban,Home,360,58367,21808,283415,Rejected
LOAN02232,56,Male,No,2,Graduate,Yes,Business Owner,Good,Rural,Vehicle,360,44101,2722,221315,Approved
LOAN02233,23,Male,Yes,2,Graduate,No,Government,Good,Rural,Home,300,24959,14296,105133,Approved
LOAN02234,29,Male,Yes,1,Graduate,Yes,Government,Good,Rural,Home,360,82919,11759,190835,Approved
LOAN02235,28,Female,Yes,2,Graduate,No,Salaried,Good,Semiurban,Home,360,24141,10239,140706,Approved
LOAN02236,53,Female,Yes,0,Graduate,No,Business Owner,Average,Rural,Medical,300,26061,8110,90331,Approved
LOAN02237,26,Male,Yes,0,Graduate,No,Unemployed,Good,Urban,Business,360,61400,35646,308177,Approved
LOAN02238,61,Female,No,1,Graduate,No,Salaried,Good,Urban,Vehicle,300,71247,7427,245269,Approved
LOAN02239,59,Male,Yes,1,Graduate,No,Freelancer,Good,Rural,Business,360,42578,6438,150758,Approved
LOAN02240,24,Male,No,1,Graduate,No,Unemployed,Good,Semiurban,Home,180,20317,4291,115351,Approved
LOAN02241,33,Female,No,1,Graduate,Yes,Salaried,Good,Urban,Business,240,37934,1853,97321,Approved
LOAN02242,22,Male,Yes,3+,Graduate,No,Government,Average,Urban,Home,180,19630,2797,81651,Approved
LOAN02243,25,Male,No,3+,Graduate,No,Government,Good,Urban,Education,360,111094,5445,269778,Approved
LOAN02244,64,Male,No,3+,Graduate,No,Freelancer,Good,Rural,Business,240,41325,3426,120582,Approved
LOAN02245,47,Male,Yes,2,Not Graduate,No,Salaried,Average,Semiurban,Business,240,52087,7636,113176,Rejected
LOAN02246,52,Male,No,3+,Graduate,No,Salaried,Good,Urban,Home,360,30742,9681,139118,Approved
LOAN02247,41,Male,Yes,0,Graduate,No,Salaried,Good,Rural,Home,360,81842,26413,207282,Approved
LOAN02248,28,Female,Yes,0,Graduate,No,Government,Average,Urban,Vehicle,360,28966,6523,166628,Approved
LOAN02249,58,Male,No,1,Not Graduate,No,Government,Good,Rural,Vehicle,180,24675,6862,121673,Approved
LOAN02250,28,Female,Yes,2,Graduate,Yes,Business Owner,Good,Semiurban,Home,360,41656,13527,144861,Approved
LOAN02251,23,Male,Yes,1,Graduate,No,Salaried,Good,Semiurban,Home,240,53962,16938,234968,Approved
LOAN02252,64,Male,Yes,2,Graduate,Yes,Salaried,Poor,Urban,Personal,60,94647,17696,328484,Rejected
LOAN02253,23,Female,No,0,Not Graduate,No,Freelancer,Good,Urban,Vehicle,240,75089,4485,269351,Rejected
LOAN02254,42,Female,No,0,Not Graduate,No,Freelancer,Good,Rural,Medical,300,62180,6634,196704,Approved
LOAN02255,26,Male,Yes,2,Graduate,No,Government,Good,Urban,Home,180,26680,12142,127074,Approved
LOAN02256,22,Female,No,0,Graduate,No,Freelancer,Good,Rural,Education,300,26427,4692,76904,Approved
LOAN02257,43,Female,No,0,Graduate,No,Government,Good,Semiurban,Home,360,24464,2105,85598,Approved
LOAN02258,64,Female,Yes,0,Not Graduate,No,Freelancer,Good,Semiurban,Business,240,33935,12520,156315,Approved
LOAN02259,22,Male,Yes,0,Graduate,No,Business Owner,Good,Semiurban,Home,240,15352,7951,93415,Approved
LOAN02260,58,Male,No,2,Graduate,Yes,Salaried,Good,Urban,Home,240,67135,2421,181033,Approved
LOAN02261,37,Male,No,0,Not Graduate,No,Government,Good,Semiurban,Home,360,22901,2858,84556,Approved
LOAN02262,55,Female,No,1,Not Graduate,No,Freelancer,Good,Rural,Vehicle,120,21663,7600,87136,Approved
LOAN02263,54,Male,Yes,0,Not Graduate,No,Salaried,Good,Urban,Education,240,30254,17422,187126,Approved
LOAN02264,43,Female,Yes,2,Not Graduate,No,Salaried,Good,Semiurban,Business,240,19849,6183,127513,Approved
LOAN02265,50,Male,Yes,0,Not Graduate,No,Salaried,Average,Semiurban,Personal,360,48530,18184,120627,Approved
LOAN02266,28,Male,Yes,1,Graduate,No,Business Owner,Poor,Semiurban,Vehicle,120,23513,12001,125447,Rejected
LOAN02267,42,Female,Yes,2,Not Graduate,No,Salaried,Good,Urban,Education,240,45509,21696,188639,Rejected
LOAN02268,64,Male,No,0,Not Graduate,No,Salaried,Good,Semiurban,Medical,240,55061,3577,237578,Rejected
LOAN02269,56,Female,Yes,3+,Graduate,No,Business Owner,Good,Rural,Education,360,28362,15523,140723,Rejected
LOAN02270,25,Female,No,1,Graduate,No,Salaried,Good,Urban,Home,180,26295,4129,46298,Approved
LOAN02271,33,Female,Yes,0,Not Graduate,No,Government,Good,Semiurban,Medical,360,25312,7883,122979,Approved
LOAN02272,49,Female,Yes,0,Graduate,No,Business Owner,Good,Semiurban,Home,180,22315,6367,107357,Approved
LOAN02273,51,Female,Yes,3+,Not Graduate,No,Business Owner,Average,Semiurban,Business,360,30057,17748,119520,Rejected
LOAN02274,36,Female,Yes,2,Graduate,No,Salaried,Good,Semiurban,Home,360,37433,6541,179646,Approved
LOAN02275,62,Female,Yes,0,Graduate,No,Salaried,Good,Semiurban,Business,360,19490,8941,106256,Approved
LOAN02276,50,Male,No,0,Graduate,No,Salaried,Average,Urban,Business,240,27204,3065,66537,Approved
LOAN02277,36,Male,No,2,Graduate,No,Government,Average,Rural,Home,240,38988,10257,114131,Approved
LOAN02278,32,Male,Yes,2,Graduate,No,Government,Good,Rural,Business,180,36887,16407,131135,Approved
LOAN02279,37,Male,Yes,2,Graduate,No,Salaried,Good,Urban,Vehicle,360,10935,4299,51181,Approved
LOAN02280,36,Female,No,0,Graduate,Yes,Business Owner,Good,Semiurban,Home,360,48297,5470,212334,Approved
LOAN02281,32,Female,Yes,2,Graduate,No,Salaried,Good,Rural,Education,240,63405,6882,238321,Approved
LOAN02282,28,Female,Yes,0,Graduate,No,Unemployed,Good,Rural,Home,360,28066,9539,130526,Approved
LOAN02283,40,Male,Yes,0,Graduate,Yes,Unemployed,Good,Rural,Personal,180,16635,3310,123226,Approved
LOAN02284,23,Female,No,1,Not Graduate,No,Business Owner,Good,Rural,Vehicle,360,25746,5377,90920,Approved
LOAN02285,36,Male,Yes,3+,Graduate,No,Freelancer,Average,Urban,Personal,240,25406,11342,142430,Rejected
LOAN02286,50,Female,Yes,0,Graduate,No,Government,Average,Rural,Home,240,62314,10091,201527,Approved
LOAN02287,65,Female,No,1,Graduate,No,Freelancer,Good,Rural,Home,300,22200,7342,131668,Approved
LOAN02288,43,Male,Yes,2,Graduate,No,Freelancer,Good,Urban,Home,360,30912,14921,154583,Approved
LOAN02289,48,Male,Yes,1,Graduate,No,Unemployed,Good,Urban,Home,360,77281,14825,199746,Approved
LOAN02290,60,Male,Yes,2,Graduate,No,Business Owner,Good,Semiurban,Business,300,39044,10836,185521,Approved
LOAN02291,25,Female,No,2,Not Graduate,No,Business Owner,Good,Semiurban,Medical,300,39657,4966,156429,Approved
LOAN02292,40,Female,Yes,0,Not Graduate,No,Government,Average,Urban,Education,120,34699,18153,96248,Approved
LOAN02293,60,Female,No,3+,Not Graduate,No,Freelancer,Average,Urban,Medical,240,56385,16950,183311,Rejected
LOAN02294,64,Male,No,2,Graduate,No,Freelancer,Average,Urban,Home,240,43557,2608,135327,Approved
LOAN02295,21,Male,Yes,2,Graduate,No,Salaried,Average,Semiurban,Personal,360,83625,11897,255202,Rejected
LOAN02296,50,Female,No,1,Graduate,No,Salaried,Poor,Urban,Home,360,87834,1164,357538,Rejected
LOAN02297,41,Female,Yes,2,Not Graduate,No,Salaried,Good,Rural,Personal,360,41822,10160,138581,Approved
LOAN02298,40,Male,Yes,0,Not Graduate,No,Business Owner,Poor,Urban,Home,360,35712,13283,184044,Rejected
LOAN02299,26,Male,Yes,0,Graduate,Yes,Business Owner,Good,Rural,Personal,180,39090,13705,147025,Approved
LOAN02300,42,Female,Yes,3+,Graduate,No,Unemployed,Good,Rural,Home,360,28144,8380,118747,Approved
LOAN02301,38,Male,Yes,0,Graduate,No,Business Owner,Good,Rural,Home,60,38568,7422,142493,Approved
LOAN02302,28,Male,Yes,0,Not Graduate,No,Government,Poor,Semiurban,Education,360,18978,16070,108620,Approved
LOAN02303,59,Male,Yes,2,Not Graduate,No,Salaried,Good,Urban,Education,180,26359,14366,102346,Approved
LOAN02304,52,Female,No,2,Graduate,No,Government,Good,Semiurban,Business,360,51737,4851,155551,Approved
LOAN02305,53,Female,Yes,0,Not Graduate,No,Business Owner,Good,Urban,Medical,300,46264,10968,231203,Approved
LOAN02306,36,Female,No,2,Graduate,No,Freelancer,Good,Rural,Business,240,34294,8269,136602,Approved
LOAN02307,32,Female,Yes,2,Not Graduate,Yes,Salaried,Good,Urban,Vehicle,360,43849,11014,128400,Approved
LOAN02308,58,Male,Yes,1,Not Graduate,No,Business Owner,Average,Semiurban,Home,120,71523,17356,252888,Rejected
LOAN02309,54,Male,Yes,2,Not Graduate,Yes,Business Owner,Poor,Rural,Business,180,30530,3063,115552,Rejected
LOAN02310,34,Female,Yes,0,Graduate,No,Business Owner,Average,Rural,Education,360,19037,10898,136205,Approved
LOAN02311,56,Male,Yes,0,Graduate,No,Government,Good,Rural,Personal,360,48158,16315,133980,Approved
LOAN02312,53,Female,No,0,Graduate,No,Government,Good,Semiurban,Education,240,46227,3426,166437,Approved
LOAN02313,43,Male,No,1,Graduate,Yes,Unemployed,Good,Semiurban,Business,240,51117,6937,127825,Approved
LOAN02314,65,Male,No,1,Not Graduate,No,Freelancer,Good,Semiurban,Home,300,21189,6779,133315,Rejected
LOAN02315,22,Male,Yes,2,Graduate,No,Unemployed,Good,Urban,Home,360,18488,10860,39767,Approved
LOAN02316,61,Male,No,2,Graduate,No,Government,Average,Rural,Education,240,40914,7809,115222,Approved
LOAN02317,41,Male,Yes,1,Not Graduate,No,Salaried,Good,Semiurban,Home,360,39645,16381,148784,Approved
LOAN02318,22,Male,Yes,2,Graduate,No,Salaried,Average,Urban,Home,300,30923,11347,97053,Approved
LOAN02319,47,Female,No,0,Graduate,No,Salaried,Poor,Rural,Home,120,69636,5782,191664,Rejected
LOAN02320,29,Male,No,0,Graduate,No,Salaried,Good,Semiurban,Personal,180,36154,7189,212827,Approved
LOAN02321,21,Female,Yes,3+,Graduate,No,Salaried,Poor,Rural,Home,300,63194,8920,279658,Approved
LOAN02322,31,Female,Yes,0,Graduate,No,Salaried,Average,Rural,Personal,360,53917,16984,151015,Rejected
LOAN02323,23,Female,Yes,0,Not Graduate,No,Freelancer,Good,Rural,Home,180,22238,21712,90925,Approved
LOAN02324,43,Female,No,2,Graduate,No,Salaried,Good,Urban,Home,360,24364,8787,126389,Approved
LOAN02325,46,Female,Yes,0,Not Graduate,No,Salaried,Good,Urban,Business,240,20394,6174,67245,Approved
LOAN02326,24,Male,No,3+,Graduate,Yes,Freelancer,Good,Rural,Business,300,44093,2164,165290,Approved
LOAN02327,38,Male,Yes,0,Graduate,No,Government,Good,Rural,Education,60,37955,2860,132583,Approved
LOAN02328,26,Male,Yes,0,Graduate,No,Unemployed,Good,Semiurban,Business,360,66672,11240,273982,Approved
LOAN02329,55,Female,Yes,0,Graduate,Yes,Business Owner,Good,Semiurban,Home,360,47467,21982,152612,Approved
LOAN02330,42,Female,Yes,1,Graduate,No,Business Owner,Good,Urban,Business,180,20250,10984,119629,Approved
LOAN02331,63,Male,Yes,0,Graduate,No,Salaried,Good,Rural,Business,360,29498,15460,160738,Approved
LOAN02332,35,Male,No,1,Graduate,No,Salaried,Good,Urban,Home,240,14049,2428,96156,Approved
LOAN02333,42,Female,No,3+,Graduate,No,Salaried,Good,Urban,Personal,360,41441,6046,131211,Approved
LOAN02334,57,Male,No,3+,Graduate,No,Salaried,Good,Semiurban,Vehicle,360,127496,4667,312266,Approved
LOAN02335,62,Female,No,0,Graduate,No,Unemployed,Good,Urban,Education,360,38518,9918,123774,Approved
LOAN02336,32,Female,No,1,Not Graduate,No,Salaried,Average,Rural,Personal,360,39757,5436,122882,Rejected
LOAN02337,62,Female,Yes,1,Not Graduate,Yes,Salaried,Good,Urban,Personal,360,36034,5164,146480,Approved
LOAN02338,58,Female,No,3+,Graduate,No,Salaried,Good,Urban,Business,360,42622,7360,107252,Approved
LOAN02339,38,Female,Yes,3+,Graduate,No,Freelancer,Good,Semiurban,Home,180,33850,12333,156323,Approved
LOAN02340,65,Male,Yes,0,Not Graduate,No,Salaried,Good,Semiurban,Personal,240,47956,24020,192715,Approved
LOAN02341,55,Female,Yes,2,Graduate,No,Business Owner,Good,Urban,Home,360,25653,14519,130407,Approved
LOAN02342,50,Female,Yes,0,Not Graduate,No,Salaried,Good,Semiurban,Home,360,26136,14551,171665,Approved
LOAN02343,44,Male,Yes,0,Graduate,No,Salaried,Average,Semiurban,Home,300,20300,12328,106910,Approved
LOAN02344,62,Male,No,0,Not Graduate,No,Salaried,Average,Rural,Vehicle,120,35788,22667,169900,Rejected
LOAN02345,50,Male,Yes,1,Graduate,No,Business Owner,Good,Urban,Personal,360,22079,16377,167153,Approved
LOAN02346,34,Male,Yes,1,Not Graduate,No,Salaried,Average,Rural,Business,360,69818,10772,174514,Rejected
LOAN02347,26,Female,Yes,0,Graduate,No,Government,Good,Semiurban,Medical,240,29914,6175,117845,Approved
LOAN02348,23,Female,Yes,2,Graduate,Yes,Business Owner,Poor,Urban,Home,180,14972,7366,50062,Rejected
LOAN02349,36,Male,Yes,0,Graduate,No,Freelancer,Good,Urban,Home,60,21787,5532,79956,Approved
LOAN02350,27,Male,Yes,1,Graduate,Yes,Salaried,Good,Semiurban,Business,180,38591,20657,129571,Approved
LOAN02351,34,Female,Yes,0,Not Graduate,No,Salaried,Good,Urban,Medical,360,48706,35856,257485,Approved
LOAN02352,29,Male,Yes,0,Graduate,No,Salaried,Good,Urban,Business,360,42585,21875,131358,Approved
LOAN02353,35,Male,No,0,Not Graduate,No,Business Owner,Average,Urban,Home,120,25083,14344,117678,Rejected
LOAN02354,41,Female,No,0,Graduate,No,Business Owner,Good,Semiurban,Home,360,28084,2667,142422,Approved
LOAN02355,55,Female,Yes,1,Not Graduate,No,Business Owner,Good,Semiurban,Home,360,26642,9186,112039,Approved
LOAN02356,22,Male,Yes,0,Graduate,No,Freelancer,Good,Urban,Home,240,46863,6052,130915,Approved
LOAN02357,47,Male,Yes,1,Not Graduate,No,Government,Good,Semiurban,Home,360,38267,35174,203659,Approved
LOAN02358,22,Male,No,0,Not Graduate,No,Freelancer,Good,Rural,Personal,360,29693,2713,86899,Approved
LOAN02359,55,Female,Yes,2,Graduate,No,Salaried,Poor,Urban,Business,360,26991,6570,107767,Approved
LOAN02360,38,Female,Yes,2,Not Graduate,No,Business Owner,Average,Rural,Business,300,28701,9727,134485,Rejected
LOAN02361,34,Male,No,0,Not Graduate,No,Salaried,Good,Semiurban,Home,360,36454,2820,127907,Approved
LOAN02362,40,Female,Yes,1,Graduate,No,Freelancer,Good,Rural,Home,240,66395,15697,228337,Approved
LOAN02363,38,Female,Yes,0,Graduate,No,Salaried,Good,Urban,Business,180,39497,7302,203084,Approved
LOAN02364,30,Male,Yes,1,Graduate,No,Salaried,Average,Rural,Personal,180,31211,3317,89288,Approved
LOAN02365,45,Male,No,0,Not Graduate,No,Government,Poor,Semiurban,Business,240,30136,1255,98424,Approved
LOAN02366,22,Female,No,1,Graduate,No,Business Owner,Good,Semiurban,Personal,120,78108,6449,279928,Approved
LOAN02367,45,Male,No,1,Graduate,No,Salaried,Average,Semiurban,Personal,240,52634,3661,154102,Approved
LOAN02368,53,Male,Yes,3+,Graduate,No,Salaried,Good,Urban,Home,360,56411,9366,227593,Approved
LOAN02369,56,Female,Yes,1,Graduate,No,Business Owner,Good,Rural,Home,360,50834,8863,228625,Approved
LOAN02370,51,Female,No,1,Not Graduate,No,Government,Poor,Semiurban,Business,120,35508,1451,123171,Approved
LOAN02371,34,Female,No,0,Not Graduate,No,Business Owner,Good,Urban,Education,240,62256,7054,227417,Approved
LOAN02372,21,Female,Yes,3+,Graduate,No,Unemployed,Good,Urban,Home,360,18760,25422,120868,Approved
LOAN02373,36,Female,No,2,Graduate,No,Salaried,Average,Urban,Education,240,72979,654,250188,Approved
LOAN02374,23,Male,Yes,0,Not Graduate,No,Business Owner,Good,Semiurban,Education,240,50714,5370,230436,Approved
LOAN02375,55,Female,Yes,2,Graduate,No,Government,Good,Semiurban,Personal,360,45191,13937,153260,Approved
LOAN02376,61,Male,No,0,Graduate,No,Business Owner,Poor,Semiurban,Home,60,25832,8967,94183,Rejected
LOAN02377,26,Male,Yes,2,Graduate,Yes,Salaried,Average,Urban,Home,240,55212,8215,209949,Rejected
LOAN02378,45,Female,No,2,Graduate,No,Business Owner,Average,Semiurban,Business,180,60796,4252,149676,Approved
LOAN02379,33,Female,Yes,0,Graduate,No,Business Owner,Good,Semiurban,Vehicle,180,26450,50988,209152,Approved
LOAN02380,54,Male,Yes,2,Not Graduate,No,Freelancer,Good,Urban,Business,360,26815,9422,172086,Approved
LOAN02381,28,Female,No,0,Graduate,No,Freelancer,Poor,Urban,Personal,240,22808,2661,111707,Rejected
LOAN02382,41,Male,No,0,Not Graduate,No,Government,Good,Urban,Vehicle,300,46472,8872,166642,Rejected
LOAN02383,54,Male,Yes,0,Graduate,No,Freelancer,Good,Rural,Business,360,34746,17290,85257,Approved
LOAN02384,24,Male,Yes,2,Graduate,No,Salaried,Good,Semiurban,Home,120,94383,10049,403854,Approved
LOAN02385,45,Female,Yes,0,Not Graduate,No,Salaried,Good,Rural,Education,180,18209,12664,86088,Approved
LOAN02386,35,Female,Yes,0,Graduate,No,Government,Good,Urban,Vehicle,360,24544,19953,80126,Approved
LOAN02387,24,Male,No,2,Graduate,No,Unemployed,Average,Rural,Personal,360,36513,3960,122140,Approved
LOAN02388,65,Female,No,0,Graduate,No,Salaried,Poor,Semiurban,Medical,240,48984,4394,248855,Rejected
LOAN02389,32,Male,Yes,0,Graduate,No,Business Owner,Good,Semiurban,Business,240,47997,7455,115104,Approved
LOAN02390,52,Female,Yes,0,Not Graduate,No,Salaried,Average,Urban,Business,360,37723,6873,125996,Approved
LOAN02391,52,Male,Yes,0,Graduate,No,Salaried,Average,Semiurban,Home,240,42556,31294,204411,Rejected
LOAN02392,48,Male,No,1,Not Graduate,No,Business Owner,Average,Rural,Home,180,38303,938,111409,Rejected
LOAN02393,33,Female,Yes,0,Graduate,No,Business Owner,Good,Urban,Home,240,58233,5784,221046,Rejected
LOAN02394,51,Male,Yes,3+,Graduate,No,Salaried,Good,Urban,Home,240,28274,10230,76860,Approved
LOAN02395,34,Male,Yes,2,Not Graduate,No,Government,Good,Semiurban,Education,120,29752,5294,139331,Approved
LOAN02396,40,Female,Yes,0,Not Graduate,No,Government,Good,Rural,Home,300,49526,9600,204096,Approved
LOAN02397,38,Female,Yes,0,Graduate,No,Unemployed,Good,Semiurban,Business,360,73685,7280,317318,Approved
LOAN02398,49,Male,Yes,0,Graduate,No,Salaried,Good,Urban,Business,300,27299,14862,125579,Approved
LOAN02399,26,Male,No,1,Graduate,No,Business Owner,Good,Semiurban,Business,120,40479,4054,195504,Approved
LOAN02400,52,Male,No,0,Graduate,No,Salaried,Good,Urban,Education,240,30629,2174,124835,Approved
LOAN02401,49,Male,No,0,Not Graduate,No,Salaried,Good,Rural,Home,360,46613,1310,196012,Approved
LOAN02402,63,Male,Yes,2,Not Graduate,No,Business Owner,Good,Rural,Medical,120,17351,11552,103769,Approved
LOAN02403,22,Female,Yes,0,Graduate,No,Government,Average,Semiurban,Home,120,31083,26763,147556,Approved
LOAN02404,43,Female,No,0,Not Graduate,No,Salaried,Good,Urban,Personal,240,28046,1891,161518,Approved
LOAN02405,39,Male,Yes,3+,Graduate,No,Unemployed,Average,Rural,Home,180,31130,10050,123856,Approved
LOAN02406,51,Male,No,1,Graduate,No,Government,Poor,Semiurban,Business,360,11585,4253,49410,Approved
LOAN02407,25,Male,No,0,Graduate,No,Freelancer,Average,Rural,Home,360,90310,3072,333383,Approved
LOAN02408,39,Male,Yes,2,Not Graduate,No,Freelancer,Average,Semiurban,Home,240,11821,17430,74411,Rejected
LOAN02409,54,Female,No,0,Not Graduate,No,Salaried,Poor,Rural,Education,360,44994,4908,187994,Rejected
LOAN02410,30,Male,No,2,Graduate,No,Freelancer,Good,Rural,Vehicle,240,20287,15405,88378,Approved
LOAN02411,45,Male,Yes,1,Graduate,No,Salaried,Poor,Urban,Home,180,20741,7298,135143,Rejected
LOAN02412,22,Female,Yes,2,Not Graduate,Yes,Government,Average,Rural,Business,180,38643,8588,122259,Rejected
LOAN02413,31,Male,Yes,3+,Graduate,No,Salaried,Average,Urban,Home,360,49566,10177,132132,Approved
LOAN02414,51,Female,Yes,3+,Graduate,Yes,Salaried,Good,Rural,Education,120,22383,16744,123091,Approved
LOAN02415,35,Male,Yes,3+,Not Graduate,No,Business Owner,Good,Rural,Personal,240,22057,9341,94732,Rejected
LOAN02416,29,Female,Yes,1,Not Graduate,No,Salaried,Average,Urban,Personal,180,20278,14986,142166,Approved
LOAN02417,43,Female,No,0,Graduate,No,Salaried,Good,Semiurban,Business,180,39999,7898,176927,Approved
LOAN02418,39,Female,Yes,1,Graduate,No,Business Owner,Average,Semiurban,Home,360,22669,7162,97428,Rejected
LOAN02419,29,Female,Yes,2,Graduate,No,Government,Good,Rural,Home,360,64856,21287,154403,Approved
LOAN02420,55,Male,No,3+,Graduate,Yes,Business Owner,Good,Rural,Medical,360,21608,5553,107575,Approved
LOAN02421,41,Male,Yes,0,Not Graduate,No,Salaried,Good,Semiurban,Home,360,46342,17120,225359,Approved
LOAN02422,29,Female,No,3+,Graduate,No,Salaried,Good,Rural,Personal,360,72773,7922,188649,Approved
LOAN02423,48,Female,Yes,2,Not Graduate,Yes,Salaried,Good,Urban,Education,120,37458,17720,142999,Approved
LOAN02424,27,Male,Yes,3+,Graduate,No,Business Owner,Good,Urban,Medical,180,16225,5781,87098,Rejected
LOAN02425,36,Male,Yes,3+,Graduate,No,Freelancer,Good,Semiurban,Education,240,43479,6361,166434,Approved
LOAN02426,36,Male,No,0,Graduate,No,Salaried,Good,Semiurban,Education,240,32505,7265,58495,Approved
LOAN02427,53,Male,Yes,0,Not Graduate,No,Salaried,Good,Urban,Business,240,35641,10487,146626,Approved
LOAN02428,24,Male,No,0,Graduate,No,Salaried,Poor,Semiurban,Medical,180,74141,3167,241431,Rejected
LOAN02429,24,Female,Yes,0,Graduate,Yes,Salaried,Average,Urban,Medical,180,37168,6300,97811,Approved
LOAN02430,59,Male,Yes,1,Graduate,No,Salaried,Average,Rural,Vehicle,300,45754,17724,200361,Approved
LOAN02431,60,Male,Yes,2,Graduate,Yes,Government,Good,Urban,Vehicle,360,26959,33498,143775,Approved
LOAN02432,37,Female,No,3+,Graduate,No,Salaried,Good,Semiurban,Business,240,32007,4386,142518,Approved
LOAN02433,57,Female,No,1,Graduate,No,Business Owner,Good,Semiurban,Vehicle,120,60200,9304,231334,Approved
